Amount,MCC,Is Fraud?,Hours,Use_Chip_Chip Transaction,Use_Chip_Online Transaction,Use_Chip_Swipe Transaction
8.41,5300,0,10,0,0,1
-157.0,3405,0,22,0,0,1
20.94,7832,0,21,0,0,1
119.21,8931,0,15,1,0,0
17.64,5411,0,12,0,0,1
39.26,4121,0,8,0,1,0
60.0,4829,0,8,0,0,1
46.44,4784,0,14,0,1,0
3.7,5812,0,8,0,0,1
26.41,4121,0,8,0,1,0
-72.0,5499,0,7,0,0,1
7.34,5411,0,17,0,0,1
1.04,5499,0,10,0,0,1
80.8,4111,0,8,0,0,1
15.35,5812,0,7,1,0,0
18.36,5812,0,12,1,0,0
10.13,5912,0,13,0,0,1
4.82,5812,0,10,0,0,1
36.02,7802,0,10,0,0,1
64.0,5499,0,11,0,0,1
7.69,5912,0,16,0,0,1
15.23,4784,0,11,0,1,0
65.0,5541,0,15,0,0,1
33.65,4121,0,7,0,1,0
10.9,4121,0,10,0,1,0
1.44,5499,0,23,0,0,1
53.62,4784,0,14,0,1,0
44.86,5310,0,15,0,0,1
11.42,5912,0,6,0,0,1
80.0,4829,0,7,0,0,1
12.28,5814,0,11,0,0,1
11.94,5921,0,15,0,0,1
41.62,7538,0,13,1,0,0
-82.0,5541,0,16,0,0,1
1.53,5499,0,13,0,0,1
87.0,5541,0,12,1,0,0
83.0,5499,0,13,1,0,0
80.0,4829,0,19,1,0,0
243.99,4900,0,3,0,0,1
59.98,5311,0,7,1,0,0
11.44,5411,0,7,1,0,0
38.74,4814,0,11,0,0,1
53.76,7538,0,15,0,0,1
107.44,6300,0,20,1,0,0
96.51,5912,0,7,1,0,0
40.0,4829,0,12,0,0,1
9.68,5541,0,13,0,0,1
221.38,8049,0,2,1,0,0
63.0,5541,0,10,0,0,1
17.63,9402,0,16,0,0,1
7.61,5411,0,8,0,0,1
48.77,5499,0,10,1,0,0
20.0,4829,0,20,0,0,1
52.0,5499,0,23,0,0,1
0.97,5499,0,6,0,0,1
8.75,5411,0,9,0,0,1
-69.0,5541,0,15,0,0,1
74.76,7538,0,11,1,0,0
13.56,5411,0,10,1,0,0
61.65,5932,0,16,0,0,1
166.0,3395,0,15,1,0,0
20.72,5814,0,16,0,0,1
34.63,5310,0,22,1,0,0
141.64,4900,0,17,0,0,1
17.85,5411,0,11,0,0,1
26.92,7995,0,14,1,0,0
-79.0,5499,0,7,0,0,1
38.44,4784,0,11,0,1,0
44.58,5814,0,19,0,0,1
8.28,5813,0,1,0,0,1
-437.0,4722,0,18,1,0,0
96.0,5499,0,17,1,0,0
10.68,5541,0,2,1,0,0
20.95,5311,0,13,0,0,1
49.09,5912,0,16,1,0,0
173.0,8043,0,11,0,0,1
32.75,5311,0,18,0,0,1
254.0,4722,0,13,0,1,0
13.79,4121,0,11,0,1,0
8.77,5411,0,23,1,0,0
97.87,5411,0,8,0,0,1
103.9,5300,0,15,0,0,1
29.63,4121,0,7,0,1,0
13.69,4121,0,11,0,1,0
2.2,5499,0,8,0,0,1
9.99,5310,0,14,0,0,1
-77.0,5541,0,15,0,0,1
5.7,5814,0,14,0,0,1
7.61,5812,0,11,0,0,1
49.0,5814,0,19,0,0,1
51.71,4121,0,11,0,1,0
47.95,5814,0,19,0,0,1
48.47,4784,0,6,0,1,0
114.18,5912,0,10,0,0,1
10.41,5912,0,16,0,0,1
133.08,5311,0,11,1,0,0
23.62,5541,0,11,1,0,0
78.92,5719,0,8,0,0,1
2.72,5814,0,7,0,0,1
109.5,4111,0,9,0,0,1
3.36,5541,0,12,0,0,1
154.14,4814,0,19,0,1,0
38.2,4121,0,17,0,0,1
22.59,9402,0,16,1,0,0
-74.0,5541,0,7,1,0,0
91.0,5499,0,7,1,0,0
8.23,5812,0,12,0,0,1
10.46,5311,0,9,0,0,1
12.52,4121,0,11,0,1,0
25.09,5814,0,1,0,0,1
-87.0,5541,0,16,1,0,0
100.96,5310,0,7,0,0,1
-74.0,5541,0,16,0,0,1
188.41,5541,0,6,1,0,0
4.69,5411,0,12,0,0,1
28.04,5499,0,18,1,0,0
80.0,4829,0,10,0,0,1
68.14,5211,0,15,1,0,0
-50.0,5541,0,15,1,0,0
66.91,5651,0,16,1,0,0
35.48,4784,0,8,0,1,0
140.0,4829,0,8,0,0,1
21.07,5411,0,20,1,0,0
29.41,7538,0,9,0,0,1
59.65,5541,0,22,0,0,1
0.95,5411,0,7,0,0,1
9.74,5411,0,11,1,0,0
8.4,5411,0,14,1,0,0
2.93,5942,0,0,1,0,0
4.61,5541,0,2,0,0,1
57.76,5813,0,18,0,0,1
38.75,5311,0,6,1,0,0
77.0,5541,0,9,0,0,1
113.0,4722,0,23,0,1,0
87.65,5912,0,12,0,0,1
100.55,5411,0,15,0,0,1
1.06,4784,0,10,0,1,0
0.64,5499,0,12,0,0,1
164.33,5541,0,7,0,0,1
0.8,5499,0,4,0,0,1
95.99,5541,0,7,0,0,1
20.09,7538,0,19,0,0,1
122.16,8043,0,12,0,0,1
8.66,5541,0,15,1,0,0
79.7,5311,0,14,0,1,0
-95.0,5541,0,12,0,0,1
0.98,5814,0,11,1,0,0
117.52,7538,0,14,0,0,1
8.69,5411,0,6,0,0,1
12.7,5921,0,20,0,0,1
-77.0,5541,0,10,0,0,1
15.39,5813,0,13,0,0,1
22.75,5912,0,9,0,0,1
67.05,5300,0,20,1,0,0
77.05,5311,0,11,1,0,0
40.0,4829,0,9,0,0,1
45.47,4784,0,10,0,1,0
3.1,5541,0,10,1,0,0
23.96,4121,0,6,0,0,1
102.43,5300,0,19,0,0,1
186.09,3775,0,10,0,0,1
46.62,4784,0,14,0,1,0
2.37,5411,0,8,0,0,1
27.41,4121,0,14,0,1,0
54.27,5541,0,13,0,0,1
12.47,5815,0,6,0,1,0
41.36,4784,0,16,0,1,0
26.63,4784,0,16,0,1,0
1.04,5499,0,20,0,0,1
32.07,5311,0,9,0,0,1
80.0,5499,0,8,0,0,1
14.56,5912,0,9,1,0,0
16.97,5814,0,11,1,0,0
2.76,5942,0,10,0,0,1
460.0,3393,0,14,0,0,1
8.77,5411,0,12,0,0,1
27.56,5411,0,6,1,0,0
25.6,5499,0,7,0,0,1
1.66,5310,0,18,1,0,0
-67.0,5499,0,7,0,0,1
44.9,7538,0,10,0,0,1
1.94,5300,0,15,0,0,1
21.75,5812,0,10,1,0,0
31.59,5311,0,12,1,0,0
60.0,4829,0,7,1,0,0
26.01,5300,0,4,1,0,0
66.29,5211,0,12,0,0,1
18.56,5651,0,10,1,0,0
108.86,7538,0,15,1,0,0
11.49,5812,0,12,1,0,0
-82.0,5499,0,0,0,0,1
61.0,5541,0,12,0,0,1
18.74,5814,0,13,0,0,1
37.15,7349,0,21,0,1,0
20.62,5211,0,7,0,0,1
4.51,5812,0,9,0,0,1
62.28,4814,0,18,0,1,0
8.17,5812,0,12,0,0,1
5.29,5411,0,7,1,0,0
306.0,3387,0,20,0,0,1
40.0,4829,0,1,1,0,0
2.94,5300,0,16,0,0,1
64.0,5499,0,12,0,0,1
12.37,5541,0,9,0,0,1
20.57,4121,0,16,0,1,0
2.48,5411,0,9,0,0,1
-86.0,5541,0,11,0,0,1
80.0,4829,0,9,0,0,1
3.29,5942,0,23,0,0,1
2.5,5541,0,12,0,0,1
9.31,5411,0,8,0,0,1
32.39,4784,0,15,0,1,0
11.85,5411,0,10,0,0,1
1.61,5411,0,6,0,0,1
97.0,5499,0,9,0,0,1
15.21,5411,0,10,0,0,1
84.0,5541,0,23,0,0,1
22.64,5912,0,9,1,0,0
88.39,5541,0,14,0,0,1
30.58,4121,0,21,0,1,0
1.94,5812,0,6,0,0,1
9.65,5812,0,11,0,0,1
4.68,5411,0,9,0,0,1
16.52,5813,0,13,0,0,1
27.32,7832,0,20,0,0,1
36.94,4784,0,18,0,1,0
120.0,4829,0,20,0,0,1
12.44,5411,0,3,0,0,1
36.22,5499,0,4,0,0,1
2.77,5499,0,9,0,0,1
16.59,5815,0,12,0,1,0
212.48,8011,0,14,0,0,1
4.41,5499,0,7,0,0,1
82.0,5499,0,7,1,0,0
-52.0,5541,0,11,0,0,1
20.16,5812,0,11,0,0,1
15.64,5411,0,10,1,0,0
23.84,4121,0,6,1,0,0
1.5,5814,0,6,0,0,1
99.21,4900,0,14,1,0,0
16.05,5499,0,16,1,0,0
1.16,5411,0,5,0,0,1
92.0,5499,0,8,1,0,0
42.95,4121,0,17,0,1,0
34.19,4784,0,15,0,1,0
10.97,7230,0,22,1,0,0
18.09,5541,0,12,0,0,1
148.17,5411,0,13,1,0,0
17.85,9402,0,14,1,0,0
21.66,5970,0,12,0,0,1
5.73,5812,0,6,1,0,0
100.0,4829,0,6,0,0,1
46.9,4814,0,5,0,1,0
1.52,5499,0,16,0,0,1
12.21,5912,0,22,0,0,1
82.0,5499,0,15,0,0,1
8.54,5411,0,12,0,0,1
13.16,5311,0,0,0,0,1
1.43,5499,0,14,0,0,1
2.35,5921,0,10,1,0,0
66.73,5499,0,13,0,0,1
27.36,5541,0,5,0,0,1
-83.0,5499,0,15,0,0,1
21.28,5912,0,10,1,0,0
139.85,5300,0,13,0,0,1
-87.0,5499,0,6,1,0,0
107.2,5311,0,13,1,0,0
57.07,5310,0,15,0,0,1
63.0,5499,0,9,0,0,1
-65.0,5499,0,9,0,0,1
111.31,5411,0,14,1,0,0
54.16,5499,0,8,0,0,1
9.85,5812,0,7,0,0,1
55.06,5311,0,15,0,0,1
12.82,7349,0,16,1,0,0
2.45,5814,0,6,1,0,0
-141.0,3771,0,23,0,0,1
74.52,7538,0,21,0,0,1
10.08,5541,0,21,0,0,1
0.92,5499,0,11,0,0,1
209.67,3405,0,8,0,0,1
21.75,4121,0,7,0,0,1
3.42,5411,0,11,0,0,1
14.56,5411,0,4,0,0,1
63.17,5192,0,11,0,1,0
199.73,5300,0,13,0,0,1
170.84,6300,0,20,0,0,1
41.75,7538,0,8,0,0,1
5.31,5541,0,13,0,0,1
189.84,4900,0,11,0,0,1
120.0,4829,0,15,0,0,1
92.1,5912,0,3,0,0,1
4.31,5411,0,9,0,0,1
1.73,5411,0,7,0,0,1
86.59,5541,0,16,0,0,1
180.38,3684,0,4,1,0,0
77.33,5300,0,18,0,0,1
132.45,4131,0,19,0,0,1
28.2,5812,0,7,0,0,1
12.72,5815,0,12,0,1,0
20.79,4121,0,15,0,0,1
0.12,5812,0,22,0,0,1
2.56,5499,0,8,0,0,1
19.82,5300,0,8,0,0,1
31.51,7538,0,15,0,0,1
90.78,5719,0,2,0,0,1
148.49,4900,0,15,0,0,1
17.0,5812,0,10,1,0,0
18.27,4121,0,11,0,0,1
-61.0,5541,0,10,0,0,1
-56.0,5499,0,19,0,0,1
1.2,5499,0,15,0,0,1
35.49,5300,0,15,0,0,1
36.42,4784,0,16,0,1,0
60.09,5812,0,17,0,0,1
42.27,5310,0,15,1,0,0
26.54,5814,0,22,1,0,0
3.18,5812,0,3,1,0,0
121.53,5912,0,12,0,0,1
1.63,5310,0,8,1,0,0
61.66,5211,0,15,0,0,1
114.41,4814,0,20,0,1,0
40.63,5211,0,7,0,0,1
102.66,4900,0,16,0,0,1
66.66,4784,0,11,0,1,0
35.45,5541,0,15,0,0,1
16.31,7542,0,14,0,0,1
1.37,5499,0,10,1,0,0
4.69,5814,0,8,0,0,1
23.63,5411,0,13,1,0,0
61.01,5541,0,14,0,0,1
33.1,5814,0,3,1,0,0
274.68,8021,0,10,0,0,1
30.96,4784,0,15,0,1,0
7.5,5411,0,12,0,0,1
2.19,5812,0,9,0,0,1
8.39,5921,0,22,0,0,1
-60.0,5541,0,13,0,0,1
160.03,5300,0,16,0,0,1
18.81,5812,0,17,0,0,1
163.84,5912,0,19,0,0,1
31.36,4784,0,8,0,1,0
18.52,5411,0,12,0,0,1
31.87,5310,0,15,1,0,0
36.57,7832,0,21,1,0,0
18.67,5812,0,19,0,0,1
50.97,4900,0,0,0,0,1
1.65,5411,0,6,1,0,0
8.3,5300,0,6,0,0,1
143.77,3640,0,22,0,0,1
28.73,5912,0,14,0,0,1
40.32,4784,0,11,0,1,0
3.66,5814,0,7,1,0,0
-87.0,5541,0,4,1,0,0
0.98,5499,0,7,0,0,1
9.07,5300,0,3,0,0,1
34.3,7538,0,14,0,0,1
49.67,5812,0,20,0,0,1
1.21,9402,0,6,0,0,1
6.36,5411,0,6,0,0,1
1.02,5812,0,8,0,0,1
57.23,5814,0,20,0,0,1
2.49,5499,0,19,0,0,1
448.0,7011,0,20,1,0,0
12.04,5411,0,11,0,0,1
-87.0,5541,0,14,0,0,1
12.66,5812,0,12,1,0,0
67.0,5499,0,10,0,0,1
2.34,5411,0,6,0,0,1
112.98,4111,0,20,1,0,0
9.03,5411,0,7,0,0,1
35.69,8043,0,12,0,0,1
21.21,5812,0,19,0,0,1
74.74,5411,0,20,1,0,0
63.67,4111,0,12,1,0,0
56.12,4814,0,7,0,1,0
12.05,5912,0,15,0,0,1
38.98,5912,0,15,0,0,1
16.05,5912,0,10,0,0,1
0.16,5812,0,7,1,0,0
3.59,5812,0,8,0,0,1
36.62,5411,0,16,0,0,1
78.98,5814,0,3,0,0,1
27.39,5311,0,19,0,1,0
10.18,5311,0,16,1,0,0
2.19,5499,0,13,1,0,0
9.96,5813,0,22,1,0,0
9.28,4111,0,16,1,0,0
53.5,5912,0,16,1,0,0
0.82,5499,0,16,0,0,1
120.16,5300,0,16,0,0,1
14.94,5812,0,12,0,0,1
13.45,5411,0,18,1,0,0
37.06,5541,0,10,0,0,1
18.97,5814,0,8,0,0,1
49.57,5311,0,6,1,0,0
28.29,4121,0,8,0,1,0
40.54,7538,0,7,1,0,0
18.29,5311,0,8,0,0,1
11.68,5912,0,13,1,0,0
31.62,4900,0,8,0,1,0
24.88,7832,0,21,0,0,1
10.07,5812,0,11,1,0,0
25.85,5300,0,13,1,0,0
14.71,5921,0,12,1,0,0
98.69,5812,0,16,0,0,1
53.0,5499,0,8,1,0,0
20.0,4829,0,5,0,0,1
198.65,4814,0,7,0,1,0
-293.0,3684,0,7,0,0,1
60.3,5912,0,13,0,0,1
27.66,5912,0,9,0,0,1
19.26,5499,0,7,0,0,1
18.19,4121,0,12,1,0,0
28.04,4784,0,16,0,1,0
124.59,6300,0,9,0,1,0
1.06,5499,0,10,1,0,0
71.0,5499,0,15,1,0,0
41.14,5411,0,22,0,0,1
60.56,7538,0,14,0,0,1
30.63,5655,0,19,0,0,1
2.96,5411,0,8,0,0,1
24.95,5912,0,11,0,0,1
15.2,5541,0,12,0,0,1
-86.0,5541,0,10,0,0,1
6.93,5411,0,6,0,0,1
-98.0,5499,0,16,0,0,1
44.44,5912,0,8,0,0,1
82.47,5912,0,8,0,0,1
41.61,4784,0,8,0,1,0
-81.0,5541,0,13,0,0,1
80.0,5541,0,12,0,0,1
-54.0,5499,0,16,1,0,0
25.7,5211,0,21,1,0,0
30.38,5541,0,16,1,0,0
34.13,5912,0,11,1,0,0
69.0,5541,0,15,1,0,0
7.12,5814,0,7,0,0,1
148.1,5300,0,6,1,0,0
39.83,5912,0,15,0,0,1
-148.0,3504,0,14,1,0,0
54.46,5912,0,16,0,0,1
8.9,5411,0,21,1,0,0
2.4,5812,0,9,1,0,0
194.02,4900,0,16,1,0,0
11.23,5912,0,15,1,0,0
64.05,5311,0,11,0,1,0
8.09,5921,0,16,0,0,1
73.36,5912,0,10,0,0,1
57.35,5499,0,18,0,0,1
46.22,5814,0,21,0,0,1
100.0,4829,0,6,0,0,1
0.42,5411,0,8,0,0,1
3.82,5411,0,6,1,0,0
43.01,5814,0,22,1,0,0
4.45,5499,0,6,0,0,1
80.0,4829,0,7,0,0,1
14.52,5815,0,20,0,1,0
3.15,5942,0,6,1,0,0
80.0,4829,0,14,0,0,1
15.5,5541,0,11,0,0,1
12.39,5411,0,7,0,0,1
9.74,5814,0,21,0,0,1
9.63,9402,0,16,0,0,1
23.35,5912,0,8,0,0,1
-76.0,5499,0,22,1,0,0
21.28,4214,0,13,0,0,1
52.78,5942,0,11,0,0,1
0.43,5411,0,13,1,0,0
17.28,4121,0,12,0,0,1
2.6,5942,0,8,0,0,1
79.0,5541,0,7,0,0,1
28.32,5311,0,7,1,0,0
15.95,5813,0,21,1,0,0
7.04,5814,0,10,0,0,1
-69.0,5499,0,17,0,0,1
25.95,5813,0,16,0,0,1
3.17,5499,0,9,0,0,1
41.72,7538,0,10,0,0,1
-79.0,5541,0,14,0,0,1
41.1,7538,0,16,0,0,1
4.19,5812,0,11,0,0,1
3.56,5411,0,6,1,0,0
12.47,5499,0,9,0,0,1
69.0,5541,0,14,1,0,0
73.0,5499,0,9,0,0,1
632.07,4511,0,19,0,1,0
83.45,5541,0,7,0,0,1
61.11,5942,0,15,0,0,1
46.2,7538,0,13,0,0,1
11.34,5411,0,22,0,0,1
2.09,5912,0,14,0,0,1
29.0,4784,0,10,0,1,0
2.92,5499,0,10,1,0,0
16.04,4121,0,22,0,1,0
120.0,4829,0,16,0,0,1
77.81,5541,0,7,0,0,1
0.0,4829,0,17,0,0,1
17.05,5541,0,12,0,0,1
3.58,5411,0,10,0,0,1
7.19,5541,0,11,1,0,0
40.6,5812,0,19,0,0,1
13.43,5411,0,10,0,0,1
29.18,5499,0,18,0,0,1
394.0,3775,0,11,0,0,1
2.14,5812,0,7,0,0,1
60.0,4829,0,22,1,0,0
4.98,5499,0,13,0,0,1
53.73,5541,0,7,1,0,0
80.0,4829,0,6,1,0,0
96.03,4111,0,20,0,0,1
1.19,5499,0,10,0,0,1
17.42,4121,0,19,0,1,0
12.64,7538,0,14,0,0,1
16.91,5411,0,8,0,0,1
177.22,5912,0,14,0,0,1
11.74,5812,0,8,0,0,1
19.59,5815,0,15,0,1,0
30.64,5211,0,16,1,0,0
33.11,5411,0,17,1,0,0
69.0,5541,0,9,0,0,1
23.97,4214,0,9,0,0,1
68.34,5812,0,17,0,0,1
1.71,5300,0,16,0,0,1
6.26,5541,0,7,0,0,1
60.41,5499,0,12,1,0,0
-78.0,5541,0,14,0,0,1
48.91,4784,0,12,0,1,0
24.54,4121,0,14,0,1,0
97.48,5541,0,14,1,0,0
20.95,4784,0,7,0,1,0
60.44,7230,0,14,1,0,0
6.7,5300,0,8,1,0,0
46.55,5912,0,20,0,0,1
70.0,5499,0,0,0,0,1
53.7,5300,0,11,1,0,0
49.83,5942,0,7,1,0,0
12.23,5541,0,11,0,0,1
61.53,5812,0,20,0,0,1
34.63,7832,0,12,1,0,0
93.72,5300,0,14,0,0,1
52.9,5541,0,14,0,0,1
38.37,5812,0,21,1,0,0
58.0,5541,0,13,0,0,1
80.0,4829,0,11,0,0,1
22.83,5499,0,11,0,0,1
0.81,5499,0,17,0,0,1
18.13,5912,0,14,1,0,0
29.85,5411,0,22,0,0,1
10.92,5411,0,11,0,0,1
3.3,5411,0,7,1,0,0
11.41,5813,0,1,0,0,1
94.9,5300,0,10,0,0,1
43.3,4784,0,10,0,1,0
99.0,5499,0,9,0,0,1
12.04,4214,0,12,0,0,1
12.67,5912,0,11,0,0,1
45.84,4784,0,17,0,1,0
3.07,5411,0,9,0,0,1
1.46,5499,0,12,0,0,1
5.2,5411,0,7,1,0,0
53.41,7538,0,9,0,0,1
-54.0,5499,0,14,0,0,1
27.0,4784,0,17,0,1,0
50.78,5814,0,18,1,0,0
36.26,5814,0,19,1,0,0
308.02,4900,0,14,0,1,0
3.06,5912,0,7,0,0,1
41.56,5812,0,18,0,0,1
1.99,5411,0,7,0,0,1
5.93,5411,0,9,0,0,1
-81.0,5541,0,9,0,0,1
81.39,3504,0,0,0,0,1
65.0,5541,0,9,0,0,1
69.73,4784,0,16,0,1,0
49.31,5311,0,21,0,1,0
8.47,5541,0,7,0,0,1
2.45,5411,0,12,0,0,1
49.75,5311,0,14,0,0,1
147.02,5411,0,19,0,0,1
100.0,4829,0,13,1,0,0
2.53,5942,0,9,0,0,1
80.53,7538,0,10,0,0,1
1.14,5499,0,13,0,0,1
2.42,5411,0,9,0,0,1
1.37,5499,0,18,0,0,1
15.74,5813,0,21,0,0,1
3.49,5411,0,7,0,0,1
117.09,5411,0,13,0,0,1
2.66,5815,0,5,0,1,0
100.0,4829,0,10,0,0,1
7.31,5812,0,7,1,0,0
25.6,5541,0,22,1,0,0
25.11,4784,0,8,0,1,0
2.85,5942,0,8,0,0,1
22.07,4121,0,4,0,1,0
29.78,5813,0,21,0,0,1
36.8,4121,0,16,0,1,0
36.37,7801,0,11,0,1,0
14.96,4214,0,14,0,0,1
57.91,7230,0,16,0,0,1
120.0,4829,0,13,1,0,0
40.0,4829,0,8,0,0,1
7.84,5411,0,11,0,0,1
3.92,5499,0,8,0,0,1
261.77,6300,0,6,0,1,0
1.95,5942,0,6,0,0,1
46.5,4784,0,13,0,1,0
26.04,4784,0,16,0,1,0
183.0,3390,0,9,0,0,1
137.94,4131,0,22,0,0,1
75.0,5499,0,0,0,0,1
25.01,5912,0,8,0,0,1
165.75,5411,0,7,0,0,1
9.09,5541,0,11,0,0,1
-83.0,5499,0,12,0,0,1
1.83,5411,0,10,1,0,0
14.67,5912,0,11,1,0,0
11.1,5921,0,16,0,0,1
43.77,4784,0,14,0,1,0
47.35,5812,0,22,0,0,1
79.94,3359,0,19,1,0,0
0.45,5499,0,22,0,0,1
75.13,4111,0,19,1,0,0
19.49,5411,0,4,0,0,1
32.4,5499,0,19,0,0,1
7.71,4784,0,22,0,1,0
271.66,4112,0,19,0,0,1
12.35,5411,0,12,1,0,0
82.0,5499,0,7,0,0,1
30.43,5813,0,11,0,0,1
36.96,4784,0,23,0,1,0
25.96,5499,0,14,1,0,0
60.06,5311,0,9,0,0,1
94.0,5499,0,12,0,0,1
13.09,5541,0,17,0,0,1
21.14,5310,0,7,1,0,0
48.73,5499,0,6,0,0,1
13.3,7542,0,10,0,0,1
8.62,5251,0,7,0,0,1
44.32,4121,0,7,0,1,0
25.83,5942,0,13,0,0,1
10.01,5411,0,13,1,0,0
21.79,5912,0,14,0,0,1
28.38,5541,0,5,0,0,1
72.0,5499,0,13,0,0,1
43.62,4784,0,14,0,1,0
45.1,5651,0,17,0,0,1
50.17,7538,0,17,1,0,0
17.53,9402,0,15,1,0,0
110.76,4814,0,14,1,0,0
4.97,5541,0,17,0,0,1
26.73,5251,0,7,0,0,1
7.05,5812,0,9,0,0,1
85.36,4814,0,16,0,0,1
47.94,5300,0,15,0,0,1
-65.0,5499,0,8,1,0,0
140.0,4829,0,14,1,0,0
11.3,5411,0,13,0,0,1
241.77,3640,0,16,0,0,1
1.17,5499,0,6,1,0,0
132.52,3730,0,7,0,0,1
37.88,4784,0,10,0,1,0
27.49,4121,0,12,0,0,1
110.86,4900,0,20,0,0,1
22.15,5541,0,10,0,0,1
51.08,7538,0,17,0,0,1
140.22,5912,0,15,0,0,1
59.62,5812,0,21,0,0,1
3.49,5411,0,8,1,0,0
41.11,5912,0,16,0,0,1
39.85,4121,0,20,0,1,0
180.73,7922,0,11,0,1,0
-90.0,5541,0,9,0,0,1
9.96,5411,0,8,0,0,1
9.08,7393,0,10,0,0,1
2.34,5812,0,8,1,0,0
14.55,7832,0,18,0,0,1
11.03,4214,0,16,0,0,1
11.83,4121,0,21,0,0,1
180.0,4829,0,13,0,0,1
10.07,5411,0,9,0,0,1
53.65,5541,0,14,0,0,1
9.79,5411,0,16,0,0,1
69.56,5813,0,22,0,0,1
7.49,5499,0,14,0,0,1
7.36,5942,0,13,0,0,1
60.0,4829,0,15,1,0,0
34.51,7832,0,18,0,0,1
26.73,4121,0,18,0,0,1
39.85,7801,0,9,0,1,0
57.0,5499,0,12,0,0,1
28.08,5813,0,8,1,0,0
51.17,5719,0,7,0,0,1
22.37,5912,0,8,1,0,0
93.0,5541,0,16,0,0,1
155.38,8931,0,16,0,0,1
0.0,4829,0,18,0,0,1
1.03,5499,0,21,1,0,0
20.0,4829,0,12,0,0,1
38.04,5499,0,9,0,0,1
83.0,8043,0,12,1,0,0
37.38,5912,0,6,0,0,1
62.18,5310,0,11,0,0,1
56.36,5499,0,12,1,0,0
3.66,5814,0,8,0,0,1
25.83,5812,0,18,1,0,0
19.09,4784,0,11,0,1,0
55.9,5813,0,21,1,0,0
21.53,4784,0,9,0,1,0
-51.0,5541,0,7,0,0,1
7.19,5541,0,7,0,0,1
26.67,5300,0,9,0,0,1
72.51,5411,0,0,1,0,0
31.41,5912,0,22,0,0,1
-387.0,3722,0,12,0,0,1
4.11,5300,0,16,1,0,0
1.44,5812,0,23,1,0,0
201.89,4900,0,11,0,0,1
-59.0,5541,0,8,0,0,1
4.63,5921,0,15,0,0,1
100.0,4829,0,20,1,0,0
6.58,5812,0,11,1,0,0
17.58,5311,0,16,0,0,1
80.0,4829,0,8,0,0,1
1.72,5499,0,17,1,0,0
1.52,4784,0,10,0,1,0
122.91,7538,0,10,0,0,1
0.53,5814,0,13,0,0,1
12.47,5814,0,10,1,0,0
-84.0,5541,0,0,0,0,1
60.0,4829,0,11,0,0,1
9.72,5812,0,12,0,0,1
37.83,5813,0,19,1,0,0
92.0,5541,0,13,1,0,0
8.16,5541,0,13,0,0,1
31.44,4784,0,11,0,1,0
10.28,5912,0,20,0,0,1
47.59,5311,0,21,0,0,1
47.46,5814,0,19,1,0,0
41.28,5300,0,16,1,0,0
-467.0,3596,0,16,0,0,1
9.59,5411,0,10,1,0,0
6.38,5812,0,7,0,0,1
17.52,4784,0,8,0,1,0
73.86,5719,0,8,0,0,1
1.15,5499,0,18,0,0,1
49.75,5912,0,10,1,0,0
11.14,5411,0,9,0,0,1
76.0,5499,0,8,0,0,1
92.61,5499,0,12,0,0,1
5.99,5499,0,6,0,0,1
23.54,7538,0,21,0,0,1
95.14,5300,0,12,1,0,0
4.2,5411,0,1,1,0,0
-74.0,5541,0,12,0,0,1
46.35,5719,0,7,1,0,0
20.9,4121,0,16,0,1,0
75.14,5651,0,12,1,0,0
69.97,5310,0,9,0,0,1
11.56,5411,0,13,1,0,0
24.48,5541,0,12,0,0,1
94.0,5499,0,8,0,0,1
13.22,5541,0,10,0,0,1
-73.0,5541,0,10,1,0,0
62.46,5310,0,9,0,0,1
13.0,5300,0,18,1,0,0
59.0,5541,0,16,0,0,1
10.12,5912,0,8,0,0,1
41.62,5813,0,1,1,0,0
20.35,5912,0,14,0,0,1
10.74,5812,0,10,0,0,1
49.69,7996,0,12,0,0,1
136.51,4112,0,9,1,0,0
80.37,5499,0,8,0,0,1
20.0,4829,0,11,0,0,1
117.16,5912,0,16,0,0,1
9.66,7542,0,10,0,0,1
60.0,4829,0,18,1,0,0
84.0,5499,0,15,1,0,0
21.71,9402,0,14,1,0,0
69.0,5541,0,11,0,0,1
53.04,5942,0,10,0,0,1
0.86,5499,0,16,0,0,1
25.06,5310,0,12,0,0,1
51.0,5499,0,19,0,0,1
17.44,5411,0,21,1,0,0
100.0,4829,0,20,1,0,0
0.57,5499,0,6,0,0,1
111.99,4814,0,6,0,1,0
100.0,4829,0,16,0,0,1
90.88,5541,0,20,0,0,1
48.25,7538,0,8,1,0,0
8.05,5411,0,14,0,0,1
29.75,5192,0,6,0,1,0
12.03,5812,0,13,1,0,0
69.11,7538,0,14,1,0,0
1.09,5499,0,17,0,0,1
51.01,5300,0,16,1,0,0
49.56,5311,0,14,0,0,1
40.0,4829,0,15,1,0,0
42.27,4121,0,17,0,1,0
70.65,5311,0,14,1,0,0
63.57,7538,0,0,0,0,1
5.44,5651,0,21,0,0,1
23.05,4121,0,19,0,0,1
17.5,5813,0,13,0,0,1
86.56,5541,0,6,0,0,1
22.15,4121,0,8,0,1,0
8.77,5814,0,13,1,0,0
38.83,5499,0,11,0,0,1
0.76,5411,0,10,0,0,1
30.29,5300,0,9,0,0,1
2.39,5411,0,7,0,0,1
153.53,4722,0,19,0,1,0
62.0,5499,0,15,0,0,1
